osm_id,name,address,city,state,lat,lng,access,holes
way/576032565,Grand Valley Lakes Golf Course,,,,35.155398,-88.997943,private,
way/313216091,Grand View Golf Club,1000 Clubhouse Drive,North Braddock,PA,40.401051,-79.850943,,
way/293254868,Grand View Golf Course,5464 South 68th Avenue,New Era,MI,43.547799,-86.381547,,
way/490841046,Grand View Golf Course,,,,44.341997,-88.642572,,
way/299167027,Grand Vue Park Golf Course,,Moundsville,,39.941109,-80.735037,,
relation/3973680,Grande Dunes Members Course,,,,33.782766,-78.801421,,
relation/3973681,Grande Dunes Resort Course,8700 Golf Village Lane,Myrtle Beach,,33.766351,-78.822750,,
way/294857697,Grande Golf Club,1579 Floyd Avenue,Jackson,MI,42.182050,-84.375577,,
way/480761267,Grande Golf Club,,,,42.192998,-84.374256,,
way/543907538,Grande Oaks Golf Club,3201 West Rolling Hills,Circle Davie,FL,26.079311,-80.259061,,
relation/1127931,Grande Vista Golf Club,12001 Ave Verde,Orlando,FL,28.396283,-81.452623,,
relation/7671380,Grandfather Golf & Country Club,2120 NC Highway 105 South,Linville,NC,36.099257,-81.849904,,
way/228621629,Grandote Peaks Golf Club,5540 Hwy 12,,CO,37.494877,-105.014880,,
way/292671184,Grandpa's Woods Golf Course,,,,40.876896,-96.272475,,
way/136842677,Grandview Bay Golf Course,444 Central Avenue,Angola,NY,42.634940,-79.072212,,
way/519145317,Grandview Country Club,,,,46.715216,-92.276341,,
way/293798578,Grandview Country Club Golf Course,,,,37.766467,-81.086157,,
node/3524431869,Grandview Golf Club,2779 Carlisle Road,York,PA,39.981785,-76.810377,,
way/293134264,Grandview Golf Club,3003 Hagni Road Northeast,Kalkaska,MI,44.759854,-85.079125,,
relation/2284277,Grandview Golf Course,14260 West Meeker Boulevard,Sun City West,AZ,33.658991,-112.369617,,
way/29756917,Grandview Golf Course,449 Wachusett Street,Leominster,,42.503409,-71.803412,,
way/363462843,Grandview Golf Course,1907 Northshore Extended,Anderson,,40.113705,-85.707435,,
way/548388214,Grandview Golf Course,,,,48.924272,-122.645954,,
way/805504208,Grandy Nine Golf & Camp,,,,45.625114,-93.242778,,
way/289132996,Grangeville Golf and Country Club,,,,45.911972,-116.158916,,
way/305363809,Granite Bay Golf Club,9600 Golf Club Drive,Granite Bay,CA,38.724456,-121.193064,,
relation/2295497,Granite Falls Golf Club - North,15949 West Clearview Boulevard,Surprise,AZ,33.656931,-112.392320,,
relation/2295525,Granite Falls Golf Club - South,15949 West Clearview Boulevard,Surprise,AZ,33.647167,-112.406269,,
way/1231783445,Granite Fields Golf Club,10 Diamond Oaks Boulevard,Kingston,NH,42.862404,-71.080283,,
relation/20313715,Granite Links Golf Club,,,,42.241610,-71.056527,,
way/499560145,Granliden Golf Course,,,,43.406910,-72.077707,private,
way/292388752,Grant Park Golf Course,100 East Hawthorne Avenue,South Milwaukee,WI,42.913650,-87.845592,,
way/283193506,Grants Pass Golf Club,,,,42.393999,-123.343421,,
way/335418849,Grantsburg Golf Course,333 West Saint George Avenue,Grantsburg,,45.774162,-92.687219,,
way/134901111,Grantwood Golf Course,,,,41.366082,-81.397180,,
relation/2688012,Grasslands Golf & Country Club,1600 Grasslands Boulevard,Lakeland,,28.009053,-81.981143,,
way/43442525,Grassmere Country Club,130 Town Farm Road,Enfield,CT,41.955095,-72.531484,,
way/464820137,Grassy Creek Golf & Country Club,2360 Swiss Pine Lake Drive,Spruce Pine,,35.891358,-82.069420,,
way/43398400,Grassy Hill Country Club,441 Clark Lane,Orange,CT,41.266773,-73.045861,,
way/731231351,Grassy Lanes,,,,40.826957,-80.456141,,
way/1367071411,Gravel Pit,,,,46.401384,-94.325449,,
relation/3930675,Gray Eagle Golf Club and Academy,12500 Brooks School Road,Fishers,,39.967350,-85.933827,,
relation/4000497,Gray Plantation Golf Course,6150 Graywood Parkway,Lake Charles,,30.143872,-93.299223,,
node/12068447827,GrayBull Club,10847 Dormie Road,Maxwell,NE,41.234153,-100.511610,,
relation/17359658,Grayhawk Golf Club - Raptor Course,6820 East Thompson Peak Parkway,Scottsdale,AZ,33.679825,-111.902117,,
relation/1403726,Grayhawk Golf Club - Talon Course,8620 East Thompson Peak Parkway,Scottsdale,AZ,33.668986,-111.896925,,
way/293134265,Grayling Country Club,2122 South I 75 Business Loop,Grayling,MI,44.654834,-84.713421,,
way/374772888,Grays Harbor Country Club,5300 Central Park Drive,Aberdeen,WA,46.964388,-123.726601,,
way/896078723,Graysburg Hills Golf Course,,,,36.312383,-82.707673,,
way/222810194,Grayson Valley Country Club,,,,33.643685,-86.641478,,
way/305453962,Grayson Woods Golf Course,400 Iron Hill Street,Pleasant Hill,,37.952271,-122.099289,,
node/6466631565,Great Bear Golf Club,1 Great Bear Court,East Stroudsburg,PA,41.054310,-75.058663,,
way/297775542,Great Chebeague Golf Club,16 Stone Wharf Road,Chebeague Island,ME,43.750677,-70.105287,,
way/479598828,Great Cove Golf Course,,,,39.891733,-77.996375,,
relation/2303260,Great Eagle Golf Club,17200 West Bell Road,Surprise,AZ,33.646055,-112.433807,,
relation/240569,Great Gorge,,,,41.190126,-74.525149,,
node/2883373578,Great Hills Country Club,5914 Lost Horizon Drive,Austin,,30.402892,-97.766910,,
way/31098373,Great Hills Golf Club,,,,30.393694,-97.767391,,
way/31098915,Great Hills Golf Club,,,,30.404001,-97.764456,,
way/31099449,Great Hills Golf Club,,,,30.399147,-97.769556,,
way/298141740,Great Hope Golf Course,8380 Crisfield Highway,Westover,,38.109820,-75.720073,,
way/397687816,Great Life Golf & Fitness,16744 Highway 64,Lebanon,,37.688980,-92.727418,,
way/43050405,Great Neck Country Club,28 Lamphere Road,Waterford,CT,41.318867,-72.139160,private,
way/294239612,Great Oaks Country Club,777 Great Oaks Boulevard,Rochester,MI,42.690157,-83.152249,,
way/666598294,Great Oaks Country Club,1158 Floyd Highway North,Floyd,VA,36.929735,-80.271550,,
way/203507104,Great River Golf Club,130 Coram Lane,Milford,CT,41.274212,-73.082834,,
relation/3884145,Great Southern Golf Club,,,,30.391575,-89.009705,,
way/301281380,Great Trail Golf Course,,,,40.720620,-81.083413,,
way/776584699,Great Waters,,,,33.394178,-83.232089,,
way/26697055,Greate Bay Resort and Country Club,,,,39.314970,-74.612215,,
relation/16868881,GreatHorse,128 Wilbraham Road,Hampden,,42.066416,-72.437375,private,
relation/6004130,Greatwood Golf Club,6767 Greatwood Pkwy,Sugar Land,TX,29.555622,-95.677907,,
relation/11372288,Greeley Country Club,4500 10th Street,Greeley,CO,40.418039,-104.755852,,
way/282069549,Greenbelt Golf Course,,,,39.211915,-85.897649,,
way/290464891,Greenbriar Golf Course,,,,42.083153,-84.137162,,
way/41084517,Greenbriar Hills Country Club,12665 Big Bend Road,Kirkwood,,38.573613,-90.450302,,
relation/12621210,Greenbriar Woodlands Golf Club,,,,40.030397,-74.191687,,
relation/5726951,Greenbrier Country Club,,,,36.768083,-76.216109,,
way/293917778,Greenbrier Golf Club,,,,43.301374,-83.312423,,
way/299399979,Greenbrier Hills Golf Club,,,,37.966092,-80.785620,,
way/292986580,Greenbush Golf Course,1981 US 23,Greenbush,MI,44.600504,-83.318073,,
relation/1933180,Greendale Golf Course,,,,38.773371,-77.121343,,
way/106870397,Greene Country Club Event Center,920 West Dayton Yellow Springs Road,Fairborn,OH,39.796725,-83.958600,,
way/1178357983,Greene County Country Club,,,,39.929049,-80.103353,,
way/1235205266,Greene County Golf Course,,,,32.854504,-87.939691,,
way/303190961,Greenfield Country Club,,,,39.779227,-85.748822,,
relation/3551709,Greenfield Lakes Golf Course,2484 East Warner Road,Gilbert,AZ,33.336023,-111.734309,,
way/27372830,Greenfield Park Golf Course,12035 West Greenfield Avenue,West Allis,,43.013375,-88.062213,,
way/624141542,Greenhills Golf Course,10 Enfield Street,Greenhills,OH,39.269879,-84.518690,,
way/184099485,Greenlea Golf Course,,,,45.415292,-122.388780,,
way/263782437,Greenlee Country Club,Highway 75,Clifton,AZ,32.905488,-109.191048,,
way/29784578,Greenock Country Club,220 West Park Street,Lee,,42.304243,-73.258769,,
way/479961815,Greensboro Country Club Irving Park Golf Course,,,,36.097010,-79.801302,,
relation/16860489,Greensburg Country Club,309 Pleasant Valley Road,Jeannette,PA,40.320575,-79.572802,,
way/1209830751,Greensburg Country Club,,,,39.328831,-85.511908,,
way/40333122,Greenshire Golf Course,,,,42.423886,-87.852434,,
way/1215611850,Greenview Golf Club,2801 Putter Lane,Centralia,IL,38.486365,-89.132102,,
way/316078186,Greenville Country Club,216 Country Club Drive,Greenville,,35.581226,-77.402883,,
way/1083072485,Greenville Golf & Country Club,2476 MS-1,Greenville,MS,33.350805,-91.035748,,
way/1074815052,Greenville Golf Course,,,,33.495018,-90.992008,,
way/133023353,Greenway Park Golf Course,110 Greenway Drive,Broomfield,CO,39.910428,-105.067939,,
way/43398141,Greenwich Country Club,19 Doubling Road,Greenwich,CT,41.055305,-73.610367,private,
relation/6896939,Greenwood Country Club,607 Cambridge Avenue West,Greenwood,,34.199145,-82.180268,,
way/296752925,Greenwood Country Club Golf Course,,,,33.507200,-90.154467,,
way/139557144,Greenwood Golf Course,,,,43.081540,-78.663914,,
way/1508657250,Greenwood Golf Course,1361 Swenson Road,Bemidji,MN,47.478976,-94.705114,,
relation/18320236,Greenwood Hills Country Club,2002 Poplar Lane,Wausau,,44.938144,-89.581866,,
relation/15718108,Greer Golf,,,,34.975031,-82.217304,public,
relation/3551735,Greer Lakes,21 North Grist Mill Road,Eagar,AZ,34.115762,-109.308897,,
way/1196861933,Greesnboro National Golf Course,,,,36.257756,-79.825327,,
way/380507162,Greeville Country Club,,,,38.905854,-89.374775,,
relation/5941163,Greg Norman Course Resort Course (PGA West),,,,33.645656,-116.242417,,
way/596139561,Gregory Golf Course,33830 288th Street,Gregory,,43.230266,-99.409659,,
relation/4037812,Grenelefe Golf & Tennis Resort - East Course,3271 Camelot Drive,Haines City,,28.071437,-81.548415,,
relation/4037813,Grenelefe Golf & Tennis Resort - South Course,3271 Camelot Drive,Haines City,,28.062301,-81.547635,,
way/142301466,Gresham Golf and Country Club,,,,45.509236,-122.408762,private,
relation/6389765,Grey Fox,,,,35.171187,-79.566675,,
relation/5454473,Grey Oaks Country Club,,,,26.184640,-81.763921,private,
way/188600547,Grey Rock Golf Course,7401 State Highway 45,Austin,TX,30.184181,-97.912799,,
way/498149196,Greymere Country Club,2100 Country Club Lane,Columbia,,35.595638,-87.072175,,
way/1380366612,Greynolds Golf Course,,,,25.938928,-80.157733,,
way/889653505,Greystone Country Club,,,,35.021437,-92.061258,,
way/186369880,Greystone G&CC Legacy,,,,33.458134,-86.622139,,
way/186369883,Greystone G&CC Legacy,,,,33.450089,-86.635636,,
relation/2506977,Greystone Golf & Country Club,4100 Greystone Drive,Birmingham,AL,33.429630,-86.650999,,
way/1367397899,GreyStone Golf Club,10548 Andrews Drive,Sauk Centre,MN,45.776990,-94.939996,,
way/294002108,Greystone Golf Club,67500 Mound Road,Washington,MI,42.795101,-83.054145,,
way/497245874,Greystone Golf Club,2555 Highway 70 East,Dickson,TN,36.092093,-87.337088,,
relation/12079821,Greystone Golf Course,,,,39.632333,-76.606138,,
way/722813111,Griffin Bell Golf Course,,,,32.049408,-84.218351,,
node/10775943574,Griffin Gate Golf Club,,,,38.091504,-84.484617,,
way/34772745,Griffin Golf Course,625 Camp Northern Road,Griffin,GA,33.234867,-84.272939,,
way/43398803,Griffith E. Harris Golf Course,1300 King Street,Greenwich,CT,41.078846,-73.699337,,
way/297679951,Grindstone Neck Golf Course,106 Grindstone Avenue,Winter Harbor,,44.388358,-68.097728,,
way/118543146,Grinnell College Golf Course,933 13th Avenue,Grinnell,,41.758356,-92.720713,,
node/13502372489,Grip It Virtual Golf,,,,36.009666,-80.441990,,
way/438153192,Grizzly Oaks Disc Golf Course,,,,42.678204,-83.205684,,
way/146843110,Grizzly Ranch Club,,,,39.844240,-120.417297,,
way/40147274,Groesbeck Golf Course,,,,42.749118,-84.525709,,
way/294968623,Grosse Ile Golf & Country Club,9339 Bellevue Road,Grosse Ile,MI,42.122554,-83.164564,,
way/134678829,Grossinger Country Club,,,,41.790751,-74.721752,,
way/53720783,Grove City Country Club,,,,41.147529,-80.115431,,
way/205858996,Grove Park Country Club,,,,35.616923,-82.546307,,
way/976384744,Grove XXIII,2323 South East Blackcat Way,Hobe Sound,FL,27.078931,-80.218367,,
way/391338195,Groveport Municipal Golf Course,1005 Richardson Rd,Groveport,OH,39.846655,-82.878406,municipal,
way/27130579,Grover C. Keaton Golf Course,,,,32.754299,-96.708137,,
way/90756677,Grover Cleveland Golf Course,3781 Main Street,Amherst,NY,42.956316,-78.810189,,
way/358724949,Gruis Golf Course,,,,43.286717,-93.935089,,
way/307070525,Guilford Lakes Golf Course,200 North Madison Road,Guilford,CT,41.331103,-72.687697,,
relation/4029387,Gulf Harbour Yacht & Country Club,14500 Vista River Drive,Fort Myers,,26.528148,-81.939373,,
way/44731629,Gulf Hills,,,,30.431568,-88.836444,,
way/1426511434,Gulf Links Golf Course,3901 S McKenzie St,Foley,AL,30.356240,-87.681990,,
way/565507812,Gulf Shores Gulf Club,520 Clubhouse Dr,Gulf Shores,AL,30.271052,-87.702123,,
relation/14529207,Gulf Stream Golf Club,2401 North Ocean Boulevard,Delray Beach,FL,26.485754,-80.057265,,
way/734239146,Gull Lake Country Club,9725 West Gull Lake Drive,Richland,MI,42.398948,-85.428265,,
way/290464892,Gull Lake View East,,,,42.367160,-85.380620,,
way/290464893,Gull Lake View West,,,,42.365666,-85.391425,,
way/293379112,Gully Golf Course,,,,43.794101,-84.360596,,
way/82573084,Gulph Mills Golf Course,,,,40.077987,-75.339904,,
way/294778888,Gun Ridge Golf Course,4460 Gun Lake Road,Hastings,MI,42.639626,-85.371658,,
way/823560471,Gunflint Hills Golf Course,1181 Golf Course Road,Grand Marais,MN,47.790076,-90.322551,,
way/298243201,Gunpowder Golf Course,14300 Old Gunpowder Road,Laurel,,39.088716,-76.922480,,
way/296932131,Gurdon Golf Course,,,,33.873508,-93.145878,,
relation/15627050,Gus Wortham Golf Course,7000 Capitol Street,Houston,TX,29.729333,-95.306051,,
way/297224925,Guthrie Center Golf Club,2604 State Street,Guthrie Center,,41.679418,-94.480772,,
way/194224759,Guthrie Golf & Country Club,3401 East Highway 105,Guthrie,OK,35.875573,-97.387024,,
way/297125991,Guttenberg Golf and Country Club,28126 Highway 52,,,42.822581,-91.122009,,
way/299706070,Guyan Golf and Country Club,5450 US Route 60,Huntington,,38.416946,-82.332699,,
way/1165232720,Gypsum Creek Golf Club,,,,39.631040,-106.955467,,
way/38333503,H Smith Richardson Golf Course,,,,41.215354,-73.271224,,
way/539431751,H. Smith Richardson Driving Range,,,,41.219406,-73.278193,,
way/513193931,Hacienda del Mar Golf Course,,,,18.472588,-66.317926,,
way/305776088,Hacienda Golf Club,718 East Road,La Habra Heights,CA,33.959326,-117.947770,,
relation/3390889,Hacienda Hills Golf & Country Club,1195 Morse Boulevard,The Villages,FL,28.943495,-81.961203,,
relation/8111659,Hackberry Creek Country Club,1901 West Royal Lane,Irving,TX,32.906759,-96.973561,,
way/39648762,Hackensack Golf Club,,,,40.970765,-74.037294,,
relation/21179319,Hackler Course at Coastal Carolina University,107 Citadel Drive,Conway,SC,33.786270,-79.012349,,
way/31270261,Haddock Golf Center,,,,36.132514,-80.270886,,
way/293917779,Hadley Acres Golf Club,,,,42.943572,-83.397843,,
way/135120973,Hadley Creek Golf Learning Center,,,,44.075239,-92.434809,,
way/1029586166,Haggin Oaks Golf Complex,3645 Fulton Avenue,Sacramento,CA,38.633636,-121.402446,,
way/433767812,Hagstette Family Putting Green,,,,29.752294,-95.360237,,
way/119314032,Haig Point,,,,32.132214,-80.844705,,
relation/4011261,Haile Plantation Golf and Country Club,9905 Southwest 44th Avenue,Gainesville,,29.609015,-82.449280,,
way/1123780744,Hailwood,,,,41.693505,-80.130883,,
way/610334367,Hales Mills Country Club,,,,43.018056,-74.318952,,
relation/3519860,Hale’s Location Golf Course,,,,44.046538,-71.164206,,
relation/19305773,Half Moon Bay Golf Links - The Ocean Course,,,,37.427540,-122.434420,,
relation/3567134,Half Moon Bay Golf Links - The Old Course,2 Miramontes Point Rd,Half Moon Bay,CA,37.435712,-122.434120,,
way/517130644,Halifax Country Club,5136 Halifax Road,Halifax,,36.751675,-78.924695,,
way/234100226,Halla Greens,,,,44.824405,-93.534395,,
relation/12212105,Hallbrook Country Club,11200 Overbrook Road,Leawood,KS,38.922440,-94.616187,,
way/566156600,Hallettsville Municipal Golf Course,,,,29.457416,-96.942098,municipal,
way/25678947,Hamilton Elks Golf Club,,,,39.424687,-84.467503,,
relation/228299,Hamilton Farm Golf Club,,,,40.709226,-74.685112,,
way/335835117,Hamilton Golf Course,,,,46.220047,-114.105472,,
way/335835121,Hamilton Golf Course,,,,46.222143,-114.094822,,
way/513470190,Hamlet Golf Course,,,,41.377978,-86.576450,,
relation/4021876,Hammock Bay Golf & Country Club,1370 Borghese Lane,Naples,,25.998148,-81.687364,,
relation/5464522,Hammock Creek Golf Club,2400 Southwest Golden Bear Way,Palm City,FL,27.148001,-80.289275,,
way/1363548449,Hammock Dunes Links Course,,,,29.574820,-81.178916,,
way/301011299,Hammond Golf Center,15592 Club Deluxe Road,Hammond,,30.473655,-90.463525,,
way/334224384,Hammond Golf Club,458 Davis Street,Hammond,WI,44.985242,-92.433519,,
way/122888214,Hampshire Country Club,,,,40.935596,-73.739283,,
way/295042649,Hampshire Country Club,29592 Pokagon Highway,Dowagiac,MI,41.917477,-86.139912,,
relation/5575355,Hampshire Greens Golf Course,,,,39.127826,-77.001011,,
way/1157739503,Hampton Country Club,,,,32.887140,-81.101634,,
way/270990575,Hampton Country Club,,,,42.778100,-93.195818,,
way/294239613,Hampton Golf and Country Club,2600 Club Drive,Rochester Hills,MI,42.644513,-83.119624,,
way/34773105,Hampton Golf Village,,,,34.301710,-84.060151,,
way/384598456,Hampton Hills,,,,40.880899,-72.676802,,
way/169511701,Hanah Country Club,,,,42.173042,-74.610132,,
way/138889948,Hancock Golf & Country Club,545 Golf Course Road Extension,Hancock,NY,41.962752,-75.286459,,
relation/7037719,Hancock Golf Course,700 Naruna Road,Lampasas,TX,31.051780,-98.185079,,
way/30764860,Hancock Golf Course,811 East 41st Street,Austin,,30.298745,-97.725370,,
way/124393386,Hangman Valley Golf Course,,,,47.540187,-117.377874,,
way/61545751,Hank's Shank Par 3 Golf Course,,,,36.755404,-119.680297,,
way/290625096,Hankerd Hills Golf Course,,,,42.393010,-84.334974,,
way/213199242,Hannastown Golf Club,,,,40.326391,-79.531461,,
way/386240571,Hannibal Country Club,1200 Country Club Drive,Hannibal,,39.720413,-91.380305,,
relation/9934743,Hanover Country Club,5 Hilton Field Road,Hanover,NH,43.715867,-72.279348,,
